price,neighbourhoodId,year of transaction (not used in DataLoader),month of transaction (not used in DataLoader),state,size
2.1846117661351636E7,2,0,0,2.6390705515705655,37.413690189914846
1.4667539209262267E7,2,0,0,1.8861340843065149,28.83828653774502
5.972454394905893E7,2,0,0,1.7093734214732437,121.65410699424106
1.8638492032248624E7,2,0,0,1.4073674668092981,40.453669403443925
5.5628487874548316E7,2,0,0,1.160364041377882,127.57762275502488
3.243154566853725E7,2,0,0,1.1209949958021894,75.05573531106661
6.26745154406362E7,2,0,0,2.1029574782725673,118.1878521512346
3.317786015635187E7,2,0,0,1.0189156088575013,78.64072959102532
3.142799693663399E7,2,0,0,1.335484999774169,69.29357486178182
3.603399017996553E7,2,0,0,1.0186355091868562,85.41622072230436
2.087176946157779E7,2,0,0,1.8170100092092718,41.602008812550444
6.267266955816713E7,2,0,0,2.181342139121,116.46289705787825
1.735759898380379E7,2,0,0,1.6341573009031736,35.90615262056293
3.872425480872395E7,2,0,0,2.376126697178342,69.44651173065952
2.6199604832431152E7,2,0,0,1.9338064133110824,51.033488065502546
2.6284766333379753E7,2,0,0,1.6839776027341609,53.818359688351045
2.792594276194919E7,2,0,0,2.178445548049878,51.92195870064094
1.69852242317715E7,2,0,0,2.224258412777779,31.313449580056634
1.151562540697025E7,2,0,0,1.0330601226311271,27.204020432888456
4.358748545436373E7,2,0,0,2.2510221817937177,79.96204014715786
1.4756331596191987E7,2,0,0,2.4688683872577837,26.030471318333262
4.299228151190923E7,2,0,0,2.458915976435814,75.97264509834142
4.124387090202331E7,2,0,0,1.6894053785207945,84.3535516265598
6.008850170069948E7,2,0,0,2.29265732788486,109.39787085505051
5.78976602115778E7,2,0,0,1.6806048309006156,118.62804348553246
3.470549629181763E7,2,0,0,1.3089550800618417,76.97015311880558
4.195463640493959E7,2,0,0,1.5930150086963306,87.53287091490036
1.3704010031580228E7,2,0,0,1.381286222770472,29.913018670317676
2.7799473475919493E7,2,0,0,1.5210149210109387,58.88452788445462
4.21228119675246E7,2,0,0,2.5040753706905177,73.84687128077928
4.336417757423985E7,2,0,0,2.4552068079447333,76.6800915455816
5.311686690747088E7,2,0,0,1.8515422971064242,105.14980135452252
7.098926570535418E7,2,0,0,2.473486123711969,125.12459563205616
7.641609968074493E7,2,0,0,2.431466367023776,135.6948522825517
1.8293718390192073E7,2,0,0,2.0637737588019003,34.7539982310257
3.9513279352065764E7,2,0,0,1.4334596634219081,85.27813388340661
1.6967710834725693E7,2,0,0,1.0033052841780483,40.36754336782299
4.693497288235809E7,2,0,0,1.5929233047342712,97.92556629478605
5.7902233187837996E7,2,0,0,1.0792674228371397,135.30875139710014
3.4898395712908044E7,2,0,0,2.0701936265566907,66.21843178029323
1.1696664579094771E7,2,0,0,1.0508229261612727,27.51623575545525
4.714553176958865E7,2,0,0,2.2974398884995733,85.75906735827206
2.1324034598355003E7,2,0,0,1.0492645236245413,50.18288336675734
3.1087539468648136E7,2,0,0,1.671102345201684,63.82033729854013
1.997840101122868E7,2,0,0,1.0784899588000452,46.69498164916079
5.5930566892530635E7,2,0,0,1.7790736921562837,112.33126953039496
5.6768379644922644E7,2,0,0,1.2532707579728861,127.47569759437538
3.42845630230971E7,2,0,0,2.59558278400792,59.15636839439242
4.033171041404167E7,2,0,0,1.9372813180613786,78.50788757128328
4.361871962462316E7,2,0,0,1.806835209926394,87.1183448141973
6.2690188916370675E7,2,0,0,2.172613564633653,116.68471622273728
3.0718955949503876E7,2,0,0,1.292151330096872,68.3836177639221
4.259232702998479E7,2,0,0,1.574850405846782,89.2013851948758
1.2478578184242904E7,2,0,0,1.193505235443723,28.402329155259622
2.9264549137654588E7,2,0,0,2.4722937062017536,51.59209070161238
6.5914759707151845E7,2,0,0,1.938596904098305,128.27384777852745
2.9051740169731792E7,2,0,0,1.1198951848277257,67.25103023741617
4.6117150955824554E7,2,0,0,1.9257803438277579,89.97098561072136
7.073242300501275E7,2,0,0,2.6481902021040877,120.94754199267376
1.2433750037126394E7,2,0,0,1.644669718909583,25.66480432834321
4.970306865298732E7,2,0,0,2.5468951308200296,86.48682031177964
3.0999811723877735E7,2,0,0,1.8994915158145171,60.790005489255705
7.553200251086506E7,2,0,0,2.28644182574522,137.67028779277288
6.867629518550302E7,2,0,0,2.075310410558768,130.1843680099741
6.6508111942015335E7,2,0,0,1.8231484604617716,132.40323766162652
2.1072208408572823E7,2,0,0,2.1778896736283277,39.18304332627919
5.495508086628879E7,2,0,0,1.6538425345935555,113.21974389284662
1.4308406741227191E7,2,0,0,1.628036203119704,29.636080052551414
6.045071644633993E7,2,0,0,1.9252932240470588,117.94586924844573
5.063980025809526E7,2,0,0,1.41060900940666,109.83321325833288
3.2054142153706804E7,2,0,0,1.9319084604954555,62.460471383022615
5.049301457475142E7,2,0,0,1.771144553848691,101.57221144506735
3.384301808901338E7,2,0,0,1.112901878070853,78.46925120436836
1.695158195732131E7,2,0,0,2.1683164264367623,31.57709160704779
3.0410668826493643E7,2,0,0,1.07072344754715,71.20730058969218
3.3633742838300146E7,2,0,0,1.5573188406096767,70.69894611896518
5.596343567741346E7,2,0,0,2.3889948987466045,100.13148462519423
2.232171165873921E7,2,0,0,1.5097320445557272,47.394865456395266
5.450935241935445E7,2,0,0,1.1968653361349613,123.97321330580158
8.155836173993194E7,2,0,0,2.633317501846056,139.8147138641457
6.24688104560896E7,2,0,0,2.663626534635692,106.53613439923966
1.468958804477045E7,2,0,0,1.8007812688981781,29.374586199422
5.844576960119042E7,2,0,0,2.597644748976381,100.80950477607215
4.31702891849504E7,2,0,0,2.3510232848976225,77.76996594916389
1.6291431442717496E7,2,0,0,1.6370249433744988,33.68068520099868
6.589312674547158E7,2,0,0,2.0047450308737442,126.60202633290147
3.6568303964561604E7,2,0,0,2.6873650360337455,62.113192813329064
5.859148582409251E7,2,0,0,1.2217378931911562,132.5078221264879
3.868363806803529E7,2,0,0,1.5440615054920408,81.54118158723816
1.1668173561300445E7,2,0,0,1.3264536954889965,25.77773759826328
7.51901049400593E7,2,0,0,2.4093646948825516,134.0438873740115
5.6753057632886335E7,2,0,0,2.636234561179151,97.24259201367664
6.6454332716490105E7,2,0,0,2.2251952051534687,122.49205826430763
3.2185105941168413E7,2,0,0,2.1011138497910404,60.713855338981425
5.842373192631017E7,2,0,0,1.9972878114591643,112.41196186498553
1.7584998689372625E7,2,0,0,1.0352365678489612,41.52069998371753
6.053494035983731E7,2,0,0,1.2890779724276749,134.84938495532583
2.2230769084531344E7,2,0,0,1.3902586915998216,48.43031859013453
1.8495797357804403E7,2,0,0,2.5475621005457665,32.18024796295479
3.250783010986407E7,2,0,0,2.363593998222783,58.42955133003643
2.4409766777778693E7,2,0,0,1.7981658380557954,48.83744871353387
1.1110642091850916E7,2,0,0,1.1680884696165652,25.435936495183253
3.326574638170568E7,2,0,0,2.0976805011158515,62.79304003836945
4.747562750404656E7,2,0,0,1.6875122954194388,97.13658940263039
4.1209375592819914E7,2,0,0,2.248119518990098,75.6396320770488
4.2575495697890446E7,2,0,0,2.3701280786528622,76.43539806752045
2.4322942833904073E7,2,0,0,1.673590204301332,49.907648805673354
3.000705308746148E7,2,0,0,2.666585810745688,51.14909089456812
4.9121144777067184E7,2,0,0,2.3660290851279706,88.25168540407982
6.16616699890479E7,2,0,0,2.3148383558352337,111.8104756847567
2.1159362393942975E7,2,0,0,1.7019339043969701,43.1653359808938
5.4276119205919325E7,2,0,0,2.6467068703274013,92.83194866733587
3.742005732037999E7,2,0,0,1.814482241509823,74.6239701690779
3.851090101428661E7,2,0,0,2.0586420658563065,73.23354685867096
1.9164200186568715E7,2,0,0,2.0541136292068183,36.47465878933002
1.2033709647535777E7,2,0,0,1.3270464415984247,26.581811790044007
5.063672390733874E7,2,0,0,2.2997548578060494,92.07087445991844
5.6113811726864636E7,2,0,0,1.3375048862711139,123.66666953163002
2.9802328346309826E7,2,0,0,2.531761659949267,51.99505861270165
7.702439980178931E7,2,0,0,2.36514373443779,138.40505021488107
7.001412902258366E7,2,0,0,2.53897821345526,121.99755151262431
4.916953183349378E7,2,0,0,1.5460452071179986,103.60106085747046
4.957455050214781E7,2,0,0,1.9365924950728912,96.51252372015219
6.090228104688505E7,2,0,0,1.4120587977499752,132.0500967520116
3.639251487232378E7,2,0,0,1.7040097306277033,74.20971178959226
2.71001264959877E7,2,0,0,1.9630508362528722,52.488591252484824
6.576370789030582E7,2,0,0,2.27065788430866,120.21169899681368
4.945589906812638E7,2,0,0,1.7446031716261814,100.01995580134962
5.3068049334804185E7,2,0,0,1.2950274111420055,118.05945655250571
4.377627277100274E7,2,0,0,1.1503817403738268,100.62627921760507
1.806543666044621E7,2,0,0,1.714587865620911,36.75880288318707
1.9167851950674254E7,2,0,0,2.256438449496242,35.128870467592094
5.192206871955963E7,2,0,0,1.0374428658153567,122.53160777323882
2.7971682391355295E7,2,0,0,2.4675427436100956,49.35416221234878
1.9163351332836755E7,2,0,0,2.344995208358294,34.55972568551677
4.665674377775793E7,2,0,0,1.0268370800344664,110.38216731404627
5.027035906675355E7,2,0,0,1.4292447457207558,108.59300345531125
5.02803590617424E7,2,0,0,1.1347152554638362,115.99460656236842
1.9692136205298427E7,2,0,0,1.3637050107834925,43.149450191824954
4.9553872796140425E7,2,0,0,1.172588074419209,113.32847264082254
1.677443787698578E7,2,0,0,1.9126741921911705,32.80951855411826
2.8192065442594472E7,2,0,0,1.9947743901872477,54.27004779235134
6.858495023337737E7,2,0,0,1.7484542970380637,138.59873430462807
2.0856102334763855E7,2,0,0,1.176034030252314,47.65982666172577
5.868367474349107E7,2,0,0,2.422356052945787,104.37559306252801
5.2947689447647125E7,2,0,0,2.3852334231238914,94.79942096678353
5.564826538636704E7,2,0,0,2.3474891908932007,100.31252603018973
6.604609119610572E7,2,0,0,1.940622104846878,128.47879079427685
1.1406725500480104E7,2,0,0,1.0746693612854463,26.684462671634467
1.5222370734468173E7,2,0,0,1.8520831859748346,30.1308790336771
4.627357191198839E7,2,0,0,1.2091727599776538,104.9484210099831
5.705161923206252E7,2,0,0,1.4705484549416676,122.15186242570532
1.4598167677299166E7,2,0,0,1.3699958922422277,31.943502842267776
5.151509019623524E7,2,0,0,2.493276598073053,90.48408119442334
6.897573226919055E7,2,0,0,2.062834928766926,131.06193373492613
4.998431303943456E7,2,0,0,1.119665620627442,115.71338485263176
1.6208159607518444E7,2,0,0,1.8576784974059821,32.04663882022434
2.0295676417692643E7,2,0,0,1.6169546082694912,42.133833652594745
5.903199368894499E7,2,0,0,2.084189844353978,111.71436952065446
1.6456696930389151E7,2,0,0,2.023297956142554,31.506333869076364
5.510480539967039E7,2,0,0,2.0207265988587766,105.55006924077581
5.836241875494148E7,2,0,0,1.3626692603199462,127.91288481613272
1.7614162006684057E7,2,0,0,1.5459178074856008,37.11434272818999
3.2887335377868343E7,2,0,0,2.287304776626234,59.93349507021278
1.3277794085764166E7,2,0,0,1.8860882397781151,26.106102489372894
5.656014974666974E7,2,0,0,1.6163566843713588,117.43347399955304
3.6743455707436085E7,2,0,0,1.0779319722932301,85.89069659221198
1.703239318362093E7,2,0,0,1.259220982191382,38.195893972607635
6.548052285776068E7,2,0,0,2.003981472594888,125.82774016893224
4.4417628413280025E7,2,0,0,2.4631822890346564,78.43227737748035
4.344860799410047E7,2,0,0,2.27910479112163,79.2987351957656
7.276926294478562E7,2,0,0,2.470479010409105,128.3300102358294
5.467665847538415E7,2,0,0,2.3625773636160874,98.29374928430708
4.1957793922983766E7,2,0,0,1.498257476027429,89.30501177738947
5.317856357105873E7,2,0,0,2.0385892615477,101.51313820573813
5.8853884958685234E7,2,0,0,1.5526958665605388,123.83263438499166
3.9125076563653685E7,2,0,0,1.3816131328103816,85.39585388270046
3.6231349946364835E7,2,0,0,2.0290334772490017,69.28880854177697
2.8807802357249238E7,2,0,0,1.8372229486488512,57.18984974642911
5.389768316294464E7,2,0,0,1.2237731765667323,121.83645275586746
5.0708269844299E7,2,0,0,2.5024733463757958,88.92329128820325
1.227440733248458E7,2,0,0,1.6050111841294314,25.545013033530427
2.1790061690436646E7,2,0,0,2.4279926634858047,38.71728872677769
3.638840941742017E7,2,0,0,1.9461783830013943,70.70957652306922
6.0221089131881766E7,2,0,0,1.3955515788939206,131.04213519974476
2.6209503285783544E7,2,0,0,1.8990807435658064,51.400447656875386
2.8052028672091983E7,2,0,0,2.110752566570248,52.82119308037795
1.6173791000698023E7,2,0,0,1.0893357969155621,37.70698254104635
4.458436530650552E7,2,0,0,1.2469522377285835,100.25825087178887
7.179000380894664E7,2,0,0,2.692745229459854,121.82777468478324
5.064033684370753E7,2,0,0,1.040018074166647,119.43424758551441
3.467760761774491E7,2,0,0,1.4766292277156747,74.15085936732123
2.7026758354549147E7,2,0,0,2.2969232624270046,49.16706503669887
2.9050827699839726E7,2,0,0,1.7196163453212379,59.05100247800479
2.69941525442663E7,2,0,0,1.3876492135849585,58.84092546642656
1.521612510404621E7,2,0,0,1.252876328225381,34.17145229836271
1.2271972594570562E7,2,0,0,1.2078622403220995,27.84109830454638
4.306190532318881E7,2,0,0,1.546898236138206,90.71588052037411
5.676948082907924E7,2,0,0,2.1950907985894164,105.22432883598923
5.934020043608284E7,2,0,0,1.80654285918384,118.52530200002403
4.06443868302819E7,2,0,0,2.2973230218291167,73.93487097063172
5.459514306392151E7,3,0,0,1.5773795151128414,124.72106399601071
4.432374521112266E7,3,0,0,1.9451220105782887,93.4090738074002
4.176105441969068E7,3,0,0,2.18440741720133,83.7833887245495
6.607393237667796E7,3,0,0,2.5645638291103885,123.16738971047918
5.532379401094602E7,3,0,0,2.459829061427837,105.18173378799457
1.4802354464463249E7,3,0,0,2.4384204975784947,28.257285705310917
2.745494391070086E7,3,0,0,1.9603547131534524,57.674155740620414
5.868906751285284E7,3,0,0,1.7627735470793158,128.62586079999608
1.392816987653339E7,3,0,0,1.266605519385019,34.2501130491745
5.0126093765842766E7,3,0,0,2.5675943760053666,93.3865159221425
5.006322765716648E7,3,0,0,1.5674775520731585,114.62732678134182
3.1096866703795493E7,3,0,0,1.6844724596010732,69.34342218384765
4.9243543287478015E7,3,0,0,1.4586708404786246,115.63125005909971
2.9820187358393013E7,3,0,0,1.2078119620115892,74.40515583327355
2.1769277919302844E7,3,0,0,1.4281549424565523,51.486471559282364
4.740962984592423E7,3,0,0,1.3515455480695195,114.19754232967487
2.0191074276165456E7,3,0,0,2.6693194614808062,36.91697736503907
1.7744916632078283E7,3,0,0,1.9592949250810898,37.28475942636806
4.115136921871535E7,3,0,0,1.208222369732734,102.66738075577203
1.1608331281873388E7,3,0,0,1.154702428377615,29.353235779703436
3.660245917301326E7,3,0,0,1.4418207562301482,86.28949990226161
3.322610126063115E7,3,0,0,1.586121145192643,75.75281247543342
3.806880332275137E7,3,0,0,2.0593133816636287,78.34193914391705
5.189030347314556E7,3,0,0,1.7531264577786412,113.96631293755361
6.804591983158456E7,3,0,0,2.1141353071901725,138.46977256003188
3.9747855536321536E7,3,0,0,2.2641257908285697,78.48907625538696
2.321534638179603E7,3,0,0,1.4880101726760844,54.14013830873836
3.822869433438526E7,3,0,0,2.3356430556751695,74.43798940064661
1.9016965740340196E7,3,0,0,1.9210844697630631,40.2809266856744
6.3571521919768505E7,3,0,0,2.2559512933242862,125.73602519412375
6.79399044676651E7,3,0,0,2.1944158729927197,136.0317326297352
1.1644182586502679E7,3,0,0,1.5983443893621214,26.474012845982255
5.046734691123923E7,3,0,0,1.4814782453966748,117.87365021765625
3.310785397419167E7,3,0,0,2.538946934037755,62.011955509647215
7.181095336063609E7,3,0,0,2.334382931900622,139.86287020873496
5.35465106903142E7,3,0,0,2.6686512565301506,97.91538750322391
4.4299664198863186E7,3,0,0,1.4870635005404274,103.33335205620064
1.5146694819775753E7,3,0,0,2.4669886885871746,28.757788777098597
4.2937008213228464E7,3,0,0,2.6124362306529596,79.330280087288
3.7958501951433524E7,3,0,0,1.8692764132452506,81.29418477723303
4.4494668993847385E7,3,0,0,1.1235881443136433,113.40300601716413
3.4723425036551274E7,3,0,0,1.9108857171259925,73.70890979230816
4.2477680882245585E7,3,0,0,1.7991199526445536,92.36045443394093
5.25331101169556E7,3,0,0,2.038587329033832,108.57117283330174
1.759654778933546E7,3,0,0,2.1132454654542183,35.81450980428208
5.967128343155347E7,3,0,0,1.6488203661081997,134.12832733400188
6.070220187484743E7,3,0,0,1.9929563315096805,126.64876889401474
4.0923743780757636E7,3,0,0,2.490472256106938,77.3536686323574
2.413101448004329E7,3,0,0,2.1661612929805125,48.59087946690656
4.7103237712378144E7,3,0,0,2.2826133694706927,92.67523277554261
4.396882833190928E7,3,0,0,2.20780950990632,87.80052085633703
3.739733780513707E7,3,0,0,1.4030689671307366,88.9762649568577
3.978860601640585E7,3,0,0,2.266879248639553,78.52684870492821
5.62981518493478E7,3,0,0,2.235490813464711,111.80270987449462
5.007571916568588E7,3,0,0,1.2190436669346174,124.59610622712978
6.920271294880295E7,3,0,0,2.5509597327168922,129.32766532643296
3.1691941661214247E7,3,0,0,1.7994197539459158,68.90421695916147
5.911959703644168E7,3,0,0,1.4240030485329744,139.96106621413145
2.4076799644383363E7,3,0,0,1.2538030793134216,59.39311597854222
2.619764885907507E7,3,0,0,2.3932476942790837,50.44559859514226
5.322496866864084E7,3,0,0,1.2603918606504732,131.0833301200496
2.7188567900011256E7,3,0,0,2.3879598457769347,52.40705153518699
1.8648258515900686E7,3,0,0,2.3554551203106495,36.171895750645206
3.553869625336926E7,3,0,0,2.5730616495331566,66.14235713535331
4.124329308422276E7,3,0,0,1.2515450241937862,101.7964574944585
3.444353119209482E7,3,0,0,2.3473730763565532,66.91477513123036
2.1687839517146513E7,3,0,0,1.9980906958070161,45.200978664490876
1.6147306884012522E7,3,0,0,1.7006970904679077,35.87734646308711
2.548421800251724E7,3,0,0,2.125849345631094,51.73568295408806
4.045193846850814E7,3,0,0,2.607265336111438,74.81034488608728
4.808023555963427E7,3,0,0,1.4570936121495057,112.94145710682983
1.5224489750593387E7,3,0,0,1.1551898946337917,38.49243691497399
4.0275747781593695E7,3,0,0,1.199681796487019,100.69738001900174
3.8347382875664264E7,3,0,0,1.885577065169854,81.84132358150458
5.162803008833025E7,3,0,0,1.568800300283772,118.17438779469225
5.149230278058119E7,3,0,0,1.6631697337735503,115.37159877862216
5.933747450359499E7,3,0,0,2.5054099494072473,111.8433355187275
2.9623530481073678E7,3,0,0,2.2628096766214405,58.51203654339682
1.4126557782753738E7,3,0,0,1.5851547099723766,32.214502604955356
6.737610543847477E7,3,0,0,2.0619386624885356,138.57868252905718
2.380204189130999E7,3,0,0,2.5475364504154863,44.51029387459462
3.804091646999812E7,3,0,0,2.174671213137424,76.46920739110814
2.025322645578809E7,3,0,0,1.1741862857881031,50.961945413114336
2.9654772027532678E7,3,0,0,1.8087919904220975,64.34391504142658
3.1893456823135912E7,3,0,0,1.5226449005312401,73.78227348542163
1.2090512019215357E7,3,0,0,1.9756862094136043,25.31680577208594
5.913852169097226E7,3,0,0,2.2624195075211757,116.81869035766567
5.8858204023300365E7,3,0,0,1.9376774773478003,124.23429898873104
3.2945323668989085E7,3,0,0,1.4770752641612526,77.0276921359011
5.515594980020105E7,3,0,0,1.195251505373423,138.0537613865333
2.8575884430013083E7,3,0,0,1.3051075252977156,69.6105625831096
4.681818031070624E7,3,0,0,1.671577104024681,104.70171758542895
3.9524933348422945E7,3,0,0,2.403045836045983,75.9649916489293
2.9357705657035418E7,3,0,0,1.4625102496954487,68.87421715673996
5.676567029448129E7,3,0,0,2.6587682308099194,103.98988910005242
1.8825898077628855E7,3,0,0,1.7805890835311833,41.09929472895644
2.6131601740890056E7,3,0,0,1.3422413403816453,63.0856572410202
2.7701001446315385E7,3,0,0,1.7261712584859423,61.20184116847072
4.6161731407150686E7,3,0,0,1.4664474951272206,108.19711589061566
3.3099366332573958E7,3,0,0,2.5215955834759827,62.198199418517206
4.446109404946914E7,3,0,0,2.2660930494716114,87.76209519899442
1.7726692835176624E7,3,0,0,2.4936112888469486,33.48695600775372
5.085965411763281E7,3,0,0,1.4917518708867792,118.50557918466983
3.894920447150464E7,3,0,0,2.086187665380483,79.71287052166815
5.612970658186144E7,3,0,0,1.358804841423479,134.96595469637214
2.145319317333877E7,3,0,0,1.9707327959640368,44.96833943726177
2.2448666480608534E7,3,0,0,1.1335381924879007,57.06990852022237
2.855553991638857E7,3,0,0,1.4911399351395707,66.5453477351113
3.273454354972698E7,3,0,0,1.333169262123337,79.19962013099418
2.8062961942019038E7,3,0,0,2.6381099548956835,51.60425621176569
5.3863192721333355E7,3,0,0,2.2651794492739277,106.34014699924289
4.930796466894525E7,3,0,0,1.294719924165247,120.41840609891582
4.802297685262342E7,3,0,0,2.3333712334532266,93.55056291208125
4.5173118256639555E7,3,0,0,1.6094181040310747,102.44689251704766
2.1771985464887798E7,3,0,0,2.0838193331004637,44.5798338962428
2.7419518083805487E7,3,0,0,2.312257271860613,53.6348556531587
1.838406061458435E7,3,0,0,1.0078463585015123,48.27941803255676
4.09572915443262E7,3,0,0,1.6324780602347218,92.40269435683864
3.421903065790978E7,3,0,0,1.6332696979608303,77.18689136744715
1.464927394998343E7,3,0,0,1.09278384713554,37.63187098292891
1.8166504298658974E7,3,0,0,1.6581515188895761,40.74896113711235
5.610106417926499E7,3,0,0,2.472438585444655,106.40439574609796
4.3511152585203126E7,3,0,0,1.0841014190561582,112.02372927681273
2.1508450031723406E7,3,0,0,1.2106869290151723,53.627845833892664
2.8433220654511012E7,3,0,0,1.8563698935634996,61.06306265276359
4.5175694440726355E7,3,0,0,2.516380125533381,84.97453788858631
3.689892649091865E7,3,0,0,1.1350475345863575,93.76996381010014
2.9246624848518003E7,3,0,0,1.103334664294219,74.92727978477404
5.525090397319785E7,3,0,0,1.2241123625925723,137.29960546529554
1.720039692542257E7,3,0,0,1.8439824895701893,37.03803139665693
5.1418727804344304E7,3,0,0,1.1951957626712886,128.701397525423
6.694732724547161E7,3,0,0,1.9895924276558463,139.77666838394725
2.381465198546448E7,3,0,0,1.3620515968276663,57.218540980164946
3.622798284727117E7,3,0,0,1.4893516776924014,84.46027644616262
3.928870695694418E7,3,0,0,1.5050988080395817,91.26087160548849
6.761026003827217E7,3,0,0,2.5965746254179765,125.28365626563645
3.826401660488597E7,3,0,0,2.1283324128301615,77.64090040937872
6.059104715528399E7,3,0,0,2.1193738916254707,123.16820898373179
5.838224424747582E7,3,0,0,2.3617896148821678,113.10465672438795
4.894968429824953E7,3,0,0,1.5679692859178793,112.06508355281007
2.6190438517216425E7,3,0,0,1.0567122713241845,67.90871777485246
6.6072717097304165E7,3,0,0,2.3383754181053003,128.586784189598
6.081744904233819E7,3,0,0,2.5958108030229914,112.71234530362953
7.47902013207187E7,3,0,0,2.6370629484394623,137.55625423131227
5.0377386990664E7,3,0,0,2.4014735625776993,96.85214465590482
5.898823589789305E7,3,0,0,1.5267109845742701,136.33505012976326
4.2871582905102246E7,3,0,0,2.6412452291513393,78.79002158443214
1.907784216113724E7,3,0,0,2.345756723364742,37.07490110154779
2.3376776415779628E7,3,0,0,2.054829223298322,48.151593682419346
4.145280388927122E7,3,0,0,2.131189701667692,84.0624806529998
3.494845421450396E7,3,0,0,1.871173559404518,74.81728899612799
5.4917472901463255E7,3,0,0,1.6133606906458622,124.43459021570817
1.7340975456769276E7,3,0,0,2.0862288650215715,35.48948675103191
6.265289802809265E7,3,0,0,2.6476736629066515,115.00853741423211
4.230726058281852E7,3,0,0,1.48765502296379,98.67225874336818
2.3586281886844683E7,3,0,0,2.292413011448337,46.31651406478613
1.4448370836686708E7,3,0,0,2.021142553312182,29.968769180576302
4.609405266455087E7,3,0,0,2.027349511486835,95.48521927999738
1.815623683135696E7,3,0,0,2.6345280166309895,33.409040814205795
3.5390606928776905E7,3,0,0,2.3291926573183597,68.99839661565723
7.114863556497408E7,3,0,0,2.5468665327877833,133.0660399482202
6.759000376973274E7,3,0,0,2.141452460973382,136.7816533773122
1.5562271256627927E7,3,0,0,2.455699493944558,29.610275995722844
6.636030460326745E7,3,0,0,2.064713676014983,136.41153215337368
5.9111684462561086E7,3,0,0,2.1250221124644018,120.02318591211878
5.679735911361638E7,3,0,0,2.6006574324271883,105.16749085507216
6.0787296669975735E7,3,0,0,2.502381709931678,114.64149507780154
2.9043878072495177E7,3,0,0,2.4947708096669405,54.85389097384205
1.7522036943451766E7,3,0,0,2.692272463518107,31.90307301729879
5.353790818702085E7,3,0,0,1.8547868467819923,115.0168846593553
3.51683904319552E7,3,0,0,1.2199331429748306,87.4850132605188
2.406985700998155E7,3,0,0,2.238268851333144,47.77406232224503
4.75264734140133E7,3,0,0,2.2764192572938926,93.62204145318846
4.893673103980813E7,3,0,0,1.7394129044564905,107.80409729144785
3.380709445802509E7,3,0,0,1.7727372303948155,73.93185471780575
2.9937564392611347E7,3,0,0,1.9173144136580984,63.46315247915795
2.0543544610935055E7,3,0,0,1.4726817013768068,48.08114913946248
6.3433561739383E7,3,0,0,2.67674691345716,115.82343084636165
4.0568665803649E7,3,0,0,1.7147675182163613,89.85770726833874
5.008959774406409E7,3,0,0,1.474791568626469,117.17436263251157
3.1224064715030327E7,3,0,0,2.089873495224224,63.85454500106358
6.1619938184798256E7,3,0,0,2.387263455494221,118.79083974331772
5.355455131927763E7,3,0,0,1.9421992346478294,112.93188807419382
5.046875750937512E7,3,0,0,1.3960585484725199,120.27658081116891
4.695813519510218E7,3,0,0,2.1199038237162564,95.44522998344362
6.1422150736335516E7,3,0,0,2.4950407287261127,115.99939241848386
5.5908271411218695E7,3,0,0,2.149820687895021,112.95009443058119
5.4211281695516005E7,3,0,0,1.3508915673180995,130.60153660082727
6.0980109511316404E7,3,0,0,1.5836633506636502,139.1076472651225
4.930302272708049E7,3,0,0,1.3860437321552617,117.77952138520999
1.3351096017067961E7,3,0,0,2.475770385071904,25.306438761712712
1.4123566526095565E7,3,0,0,2.1073280792133033,28.7805630642892
3.155281432517887E7,3,0,0,2.467080508315089,59.905699704735376
1.7001695465216357E7,3,0,0,2.553668552458887,31.757093848119617
5.475078174381395E7,3,0,0,2.2313913057275787,108.81837332247915
3.8706696743151166E7,3,0,0,2.2455137374168146,76.71507552562545
6.1778457490547135E7,3,0,0,1.9736383176230037,129.41587397285105
2.563735894297123E7,3,0,0,1.8595187474535093,55.02147396012174
5.645870203698966E7,3,0,0,1.2395812286768906,139.76374985652149
3.9839480948702194E7,3,0,0,1.099460075344076,102.16665943216995
3.0450007161659025E7,3,0,0,1.9424471108718468,64.20737321846723
3.204335840458679E7,3,0,0,1.932188877479802,67.71360829885548
3.372726145554449E7,3,0,0,2.3316680096452114,65.72377907563879
3.558474383088376E7,3,0,0,1.1588507470896205,89.88655067899226
5.2219130419391856E7,3,0,0,1.8758898122738603,111.67741866440171
5.674639768555282E7,3,0,0,2.493815787999862,107.19375202701009
5.3343775144546136E7,3,0,0,1.3064274679463768,129.9031227531296
4.476717072405502E7,3,0,0,1.812094228935273,97.06473567516372
2.4086238877828684E7,3,0,0,2.6559653198663096,44.14661286450201
4.929907342071955E7,3,0,0,1.7192649037212435,109.08648745092549
5.906552476575677E7,3,0,0,1.7089905170701885,130.99500773431618
6.4351728837944075E7,3,0,0,2.3806962397700397,124.21444118638486
4.820217804953365E7,3,0,0,1.7830799869573248,105.1742020359866
4.293797796847242E7,3,0,0,1.274400892559672,105.38476478071203
2.872039182055628E7,3,0,0,1.4769659898663727,67.15132149426702
5.821316725188924E7,3,0,0,1.744300980096771,128.1014781081899
1.9727229053567138E7,3,0,0,2.1796341913187307,39.615819748283315
5.520393342497986E7,3,0,0,2.522379327650342,103.72040402717896
2.1889259585453734E7,3,0,0,1.3545183121979474,52.68783993847225
2.5676540614570722E7,3,0,0,1.853959807169983,55.1713845379862
