ar_indexalt,lat,state,nh,wage,par_coeffsize,par_expsize,par_coeffstate,par_expstate,par_sigmoidscale,par_sigmoidslope,dist_measure,atlagber1,atlagber2
24825478,41,1.3785056,7.8079925,139790846.7936,0.00323,0.25999999999999995,1.22,0.5599999999999999,0.3900000000000002,0.3699999999999999,0.15612243479998222,292620.88,-1
24825478,59,1.3785056,6.5889897,139790846.7936,0.003,0.5,0.3,0.5,0.04,0.05,0.18090724583408999,292620.88,-1
30924752,53,1.6372205,7.3608761,79149126.370608,0.004969999999999996,0.48000000000000087,1.2600000000000002,0.6199999999999993,0.6299999999999996,0.5299999999999998,0.18837544760261943,98706.422,0
30924752,58,1.6372205,7.8079925,79149126.370608,0.002990000000000001,0.42000000000000004,1,0.15999999999999998,0.6799999999999999,0.17999999999999997,0.19722952022380003,98706.422,0
29429312,74,1.3785056,7.8079925,51333163.398,0.00279,0.78,0.41,0.62,0.42000000000000004,0.39,0.15612243479998222,166774.41,-1
27381042,47,1.6372205,7.3608761,51333163.398,0.0035300000000000028,0.6099999999999995,1.0799999999999998,0.6699999999999994,0.5100000000000009,0.18000000000000002,0.18314730315960948,166774.41,-1
31772006,56,1.6372205,7.8079925,51333163.398,0.0028699999999999993,0.35,0.73,0.38,0.08999999999999997,0.27999999999999997,0.21428571428571427,166774.41,-1
31772006,38,1.6372205,8.7332001,51333163.398,0.0029,0.2,0.56,0.43,0.2,0.2,0.19861326980738955,166774.41,-1
29429312,55,1.6372205,7.3608761,51333163.398,0.00345,0.25,0.7,0.7,0.33,0.39,0.21818181818181817,166774.41,-1
26339654,32,2.6353078,6.5889897,51333163.398,0.0029099999999999985,0.5299999999999999,1.2299999999999998,0.7,0.1900000000000001,0.2600000000000001,0.29565225116472676,166774.41,-1
27381042,46,1.800384,6.5889897,51333163.398,0.004140000000000001,0.68,0.8699999999999999,0.8799999999999999,0.6099999999999997,0.4,0.2434207933273898,166774.41,-1
26339654,41,1.6372205,7.8079925,51333163.398,0.0030900000000000007,0.4200000000000003,0.4999999999999999,0.8300000000000002,0.22000000000000036,0.1299999999999999,0.1955434949904809,166774.41,-1
26339654,40,1.1984152,8.7332001,51333163.398,0.004600000000000002,0.37,0.2500000000000001,0.8499999999999996,0.5500000000000002,0.020000000000000018,0.25,166774.41,-1
29429312,58,1.3785056,6.5889897,51333163.398,0.0035199999999999993,0.38000000000000034,0.8199999999999997,0.8800000000000003,0.15000000000000024,0.43000000000000016,0.13793103448275862,166774.41,-1
33890140,80,1.3785056,7.8079925,96498812.24880001,0.003,0.5,0.3,0.5,0.04,0.05,0.09110201374205004,135357.14,-1
31391268,70,1.6372205,6.5889897,96498812.24880001,0.002670000000000001,0.51,0.8800000000000004,0.6500000000000001,0.16000000000000011,0.29,0.19029699596715877,135357.14,-1
29206446,79,1.1984152,6.5889897,96498812.24880001,0.003,0.5,0.3,0.5,0.04,0.05,0.11536401400050747,135357.14,-1
28095630,32,1.9503328,7.8079925,96498812.24880001,0.003870000000000001,0.38999999999999857,1.4199999999999995,0.8499999999999993,0.7599999999999992,0.2699999999999998,0.2812500022245452,135357.14,-1
33890140,50,1.3785056,8.7332001,96498812.24880001,0.0026800000000000005,0.18000000000000002,1.2200000000000002,0.4700000000000001,0.45999999999999985,0.33999999999999997,0.10594141773987285,135357.14,-1
28095630,78,1.3785056,7.3608761,96498812.24880001,0.003,0.5,0.3,0.5,0.04,0.05,0.16666666666666666,135357.14,-1
31391268,47,1.9503328,7.8079925,96498812.24880001,0.003950000000000002,0.5400000000000005,1.11,0.6499999999999999,0.7400000000000002,0.1700000000000001,0.28475479231995343,135357.14,-1
28095630,44,1.3785056,7.8079925,96498812.24880001,0.004460000000000002,0.2499999999999999,1.010000000000001,0.6600000000000004,0.1599999999999997,0.010000000000000064,0.09531823988285723,135357.14,-1
29206446,49,1.9503328,7.8079925,96498812.24880001,0.004339999999999995,0.6299999999999994,0.399999999999999,0.5000000000000002,0.5999999999999996,0.6000000000000005,0.2857142857142857,135357.14,-1
28095630,39,1.6372205,7.3608761,96498812.24880001,0.00253,0.19000000000000047,0.7500000000000006,0.12999999999999992,0.13000000000000003,0.13000000000000003,0.19694009353055975,135357.14,-1
28095630,32,1.9503328,7.8079925,195314387.02223998,0.00464,0.34,0.9400000000000002,0.69,0.4700000000000001,0.41999999999999993,0.28750001334727143,363941.66,-1
28095630,78,1.3785056,7.3608761,195314387.02223998,0.0030399999999999997,0.44,0.8,0.76,0.49,0.09999999999999998,0.16666666666666666,363941.66,-1
29206446,49,1.9503328,7.8079925,195314387.02223998,0.005680000000000002,0.6000000000000001,0.14000000000000068,0.43999999999999995,0.4399999999999999,0.56,0.2857142857142857,363941.66,-1
33890140,80,1.3785056,7.8079925,195314387.02223998,0.003,0.5,0.3,0.5,0.04,0.05,0.09110201374205004,363941.66,-1
29206446,79,1.1984152,6.5889897,195314387.02223998,0.00329,0.51,0.66,0.72,0.58,0.27,0.1586622408255897,363941.66,-1
28095630,39,1.6372205,7.3608761,195314387.02223998,0.0032199999999999998,0.27999999999999997,0.45,0.73,0.4,0.28,0.19694009353055975,363941.66,-1
33890140,50,1.3785056,8.7332001,195314387.02223998,0.0030399999999999997,0.28,0.4,0.55,0.19999999999999998,0.19000000000000003,0.10594141773987285,363941.66,-1
28095630,44,1.3785056,7.8079925,195314387.02223998,0.004480000000000006,0.10000000000000162,0.8999999999999997,0.5900000000000002,0.2600000000000004,0.010000000000000397,0.13636363636363635,363941.66,-1
31391268,70,1.6372205,6.5889897,195314387.02223998,0.00321,0.27999999999999997,0.18999999999999997,0.59,0.010000000000000009,0.36,0.19350782516972553,363941.66,-1
31391268,47,1.9503328,7.8079925,195314387.02223998,0.0058100000000000035,0.4699999999999992,0.6399999999999999,0.8400000000000003,0.5699999999999998,0.22000000000000008,0.2556797641942976,363941.66,-1
30119146,64,1.3785056,7.3608761,136788560.46072,0.0037299999999999985,0.5899999999999999,0.4699999999999993,0.8400000000000003,0.3700000000000003,0.020000000000000573,0.11770129900740056,170588.23,0
34949208,57,1.6372205,7.8079925,136788560.46072,0.0025400000000000045,0.7499999999999996,1.4100000000000006,0.8899999999999996,0.7499999999999998,0.03999999999999937,0.19298245614035087,170588.23,0
28973618,73,1.6372205,6.5889897,136788560.46072,0.00292,0.72,0.48,0.85,0.35000000000000003,0.31999999999999995,0.18039535138483567,170588.23,0
28973618,52,1.1984152,7.3608761,136788560.46072,0.0026199999999999995,0.66,0.32999999999999996,0.23,0.54,0.010000000000000009,0.19230769230769232,170588.23,0
32372244,97,1.6372205,6.5889897,136788560.46072,0.005339999999999994,0.8600000000000003,0.45,0.16999999999999946,0.2799999999999998,0.009999999999999343,0.07216494845360824,170588.23,0
34949208,47,1.9503328,7.8079925,136788560.46072,0.00283,0.4,0.72,0.63,0.35,0.5,0.29658846632518826,170588.23,0
30119146,64,1.3785056,6.5889897,136788560.46072,0.0024500000000000004,0.25000000000000006,0.55,0.31,0.020000000000000018,0.25,0.11536401400050747,170588.23,0
32372244,37,2.2591758,6.5889897,136788560.46072,0.0032499999999999994,0.17000000000000004,1.3699999999999999,0.5700000000000002,0.06,0.5900000000000003,0.2893658530437371,170588.23,0
34949208,72,1.6372205,6.5889897,136788560.46072,0.0025999999999999994,0.52,0.5700000000000001,0.48000000000000004,0.09,0.29,0.19313027064876548,170588.23,0
30119146,64,1.3785056,7.3608761,147648542.13624,0.002990000000000001,0.56,0.6200000000000007,0.4999999999999998,0.7600000000000002,0.030000000000000082,0.11770129900740056,255684.41,-1
32372244,97,1.6372205,6.5889897,147648542.13624,0.0028799999999999993,0.8299999999999998,0.78,0.2999999999999999,0.76,0.03,0.15757573061663566,255684.41,-1
34949208,72,1.6372205,6.5889897,147648542.13624,0.00165,0.6200000000000001,1.2999999999999998,0.6300000000000007,0.5400000000000001,0.42999999999999977,0.18880799816693986,255684.41,-1
34949208,47,1.9503328,7.8079925,147648542.13624,7.199999999999895e-4,0.5800000000000001,0.4699999999999991,0.640000000000001,0.6700000000000006,0.01999999999999963,0.28213364447680594,255684.41,-1
32372244,37,2.2591758,6.5889897,147648542.13624,0.0064499999999999965,0.51,1.4799999999999982,0.7799999999999991,0.6000000000000009,0.3899999999999999,0.2434207933273898,255684.41,-1
30119146,64,1.3785056,6.5889897,147648542.13624,0.00234,0.43000000000000005,0.16000000000000006,0.33,0.14000000000000007,0.03000000000000001,0.24082050211319495,255684.41,-1
34949208,57,1.6372205,7.8079925,147648542.13624,0.0023599999999999997,0.10000000000000009,0.5099999999999999,0.28000000000000014,0.23,0.38,0.19723662979716164,255684.41,-1
28973618,52,1.1984152,7.3608761,147648542.13624,0.001670000000000002,0.5300000000000001,1.2699999999999996,0.53,0.4799999999999997,0.019999999999999962,0.23076923076923078,255684.41,-1
28973618,73,1.6372205,6.5889897,147648542.13624,4.699999999999966e-4,0.6800000000000004,0.8800000000000012,0.6400000000000001,0.1800000000000001,0.5100000000000005,0.1990272668052709,255684.41,-1
30301688,69,1.1984152,8.7332001,165304536.23376,0.0031700000000000014,0.6200000000000002,0.56,0.13000000000000034,0.3899999999999999,0.2699999999999998,0.15713873314319227,206150.34,-1
30905192,46,1.6372205,6.5889897,157498467.14639997,0.004020000000000014,0.30999999999999894,1.2899999999999985,0.5700000000000003,0.2999999999999994,0.42000000000000015,0.23476086653738612,98076.922,166720.77
37279152,77,1.9503328,7.3608761,157498467.14639997,0.005,0.4199999999999997,0.9999999999999998,0.5100000000000001,0.13000000000000006,0.13,0.2897726858164585,98076.922,166720.77
32309630,82,1.3785056,7.8079925,229583462.89632,0.0031000000000000003,0.32,0.66,0.31000000000000005,0.6099999999999999,0.33999999999999997,0.0975609756097561,180120.83,278236.41
32309630,62,1.6372205,8.7332001,229583462.89632,0.0034,0.4200000000000001,0.13999999999999996,0.52,0.5900000000000001,0.6700000000000002,0.19844962631884056,180120.83,278236.41
32857250,57,1.6372205,8.7332001,53347870.508159995,0.00413,0.33999999999999986,0.97,0.26000000000000023,0.43999999999999984,0.26,0.19419087111672462,135447.44,-1
35315176,40,2.2591758,6.5889897,53347870.508159995,0.0026400000000000004,0.12999999999999998,0.2700000000000001,0.8200000000000001,0.6600000000000001,0.69,0.375,135447.44,-1
31607584,56,1.6372205,8.7332001,53347870.508159995,0.003,0.5,0.3,0.5,0.04,0.05,0.21549750502433848,135447.44,-1
36875516,67,1.3785056,7.3608761,53063910.129599996,0.00196,0.5700000000000002,1.0399999999999998,0.46999999999999986,0.15,0.05000000000000024,0.10486338711773721,103778.28,-1
36875516,74,1.6372205,8.7332001,53063910.129599996,0.005649999999999998,0.7999999999999992,0.23999999999999683,0.4299999999999999,0.6199999999999996,0.00999999999999901,0.1646847734957797,103778.28,-1
36875516,65,1.6372205,7.8079925,53063910.129599996,0.004570000000000001,0.309999999999999,0.9699999999999998,0.25999999999999984,0.46000000000000096,0.06999999999999962,0.19583845280971798,103778.28,-1
36875516,61,1.1984152,9.9583664,53063910.129599996,0.00355,0.7200000000000001,0.55,0.63,0.5800000000000001,0.010000000000000009,0.14754098360655737,103778.28,-1
39509480,44,1.9503328,6.5889897,78394719.6288,0.0031799999999999997,0.42000000000000004,1.22,0.88,0.23000000000000007,0.39,0.28888889451341804,0,143864.64
41071564,72,1.6372205,7.8079925,78394719.6288,0.0027700000000000003,0.44000000000000006,1,0.24999999999999994,0.32000000000000006,0.09000000000000008,0.19747808970702943,0,143864.64
44143968,77,1.9503328,7.8079925,78394719.6288,0.006350000000000004,0.45999999999999974,0.7500000000000016,0.3599999999999992,0.7899999999999998,0.02000000000000024,0.2912608175712346,0,143864.64
39509480,44,1.9503328,6.5889897,143713570.76400003,0.005219999999999992,0.4700000000000003,1.0200000000000011,0.8299999999999991,0.48,0.24000000000000166,0.2844444421946328,205952.38,0
41071564,72,1.6372205,7.8079925,143713570.76400003,0.0027200000000000006,0.6,0.15999999999999998,0.6599999999999999,0.7300000000000001,0.41999999999999993,0.18516587291392167,205952.38,0
44143968,77,1.9503328,7.8079925,143713570.76400003,0.004369999999999999,0.54,0.30000000000000093,0.6600000000000001,0.6099999999999999,0.08000000000000002,0.2888888466030059,205952.38,0
48928888,110,1.6372205,7.3608761,743721499.0531199,0.002989999999999999,0.25000000000000006,0.29000000000000004,0.44,0.03,0.28,0.1978938904150039,360981.88,861139.44
42143444,65,1.6372205,8.7332001,186914689.674,0.0017900000000000012,0.17000000000000035,1.1300000000000001,0.48999999999999944,0.5100000000000003,0.5600000000000004,0.19869026366236228,309358.97,-1
50835208,75,1.6372205,9.9583664,186914689.674,0.0011700000000000002,0.47000000000000014,0.8800000000000001,0.4600000000000002,0.26000000000000006,0.01000000000000012,0.20182136850771284,309358.97,-1
43809668,78,1.3785056,9.9583664,186914689.674,0.00328,0.5299999999999998,0.11999999999999911,0.3400000000000013,0.4199999999999997,0.009999999999999953,0.1091274970286318,309358.97,-1
43809668,95,1.3785056,7.8079925,186914689.674,0.003,0.5,0.3,0.5,0.04,0.05,0.12199006137558656,309358.97,-1
52953344,69,1.9503328,8.7332001,538894170.03,0.006290000000000009,0.4499999999999996,1.0399999999999996,0.7200000000000002,0.5700000000000007,0.14000000000000024,0.26887430416257146,597066.13,417626.72
49048856,103,1.6372205,6.5889897,538894170.03,0.002710000000000001,0.1299999999999999,1.19,0.26999999999999974,0.029999999999999985,0.14999999999999986,0.1998557519873654,597066.13,417626.72
52953344,125,1.3785056,8.7332001,538894170.03,0.005219999999999999,0.5599999999999994,1.2899999999999991,0.38,0.4599999999999997,0.010000000000000231,0,597066.13,417626.72
43899420,70,1.6372205,7.8079925,538894170.03,0.0019100000000000009,0.25000000000000006,1.1999999999999993,0.6900000000000003,0.31,0.08000000000000002,0.1891611324249842,597066.13,417626.72
50029832,79,1.6372205,6.5889897,196319507.28767997,0.003400000000000001,0.4600000000000012,0.8099999999999992,0.8800000000000012,0.3299999999999998,0.039999999999998814,0.22784810126582278,185644.02,190823.02
55918728,64,2.6353078,7.3608761,203889072.3936,0.0046099999999999995,0.4100000000000009,1.2600000000000002,0.8200000000000003,0.5599999999999999,0.04000000000000059,0.28836399855161227,132870.5,176766.58
57189608,90,1.9503328,7.8079925,155360595.7608,0.0028400000000000005,0.64,0.42000000000000004,0.6499999999999999,0.2,0.17,0.28279674757472095,106989.09,209960.23
47411376,61,1.9503328,7.8079925,155360595.7608,0.004190000000000001,0.3,0.68,0.7800000000000001,0.15000000000000013,0.10999999999999997,0.2962963150447268,106989.09,209960.23
49285876,120,1.6372205,6.5889897,155360595.7608,0.00294,0.33999999999999997,0.69,0.55,0.35000000000000003,0.29000000000000004,0.23217026544518607,106989.09,209960.23
52972764,95,1.6372205,8.7332001,155360595.7608,0.00318,0.24,0.27999999999999997,0.21000000000000002,0.16,0.35,0.24210526315789474,106989.09,209960.23
49285876,92,1.1984152,7.8079925,155360595.7608,5.899999999999914e-4,0.7499999999999997,0.38999999999999974,0.5000000000000006,0.20999999999999983,0.009999999999999731,0.14130434782608695,106989.09,209960.23
57189608,64,1.9503328,9.9583664,155360595.7608,0.0011400000000000045,0.6700000000000006,1.2100000000000004,0.6199999999999996,0.7500000000000003,0.060000000000000275,0.2898630814185682,106989.09,209960.23
68668400,130,1.6372205,8.7332001,389403404.424,0.00415,0.539999999999999,0.9900000000000009,0.2299999999999987,0.6800000000000006,0.02000000000000074,0.13055769466013478,307875.84,400081.56
61459192,63,1.9503328,9.9583664,389403404.424,0.0027299999999999994,0.23000000000000007,0.7100000000000004,0.6400000000000001,0.79,0.08999999999999994,0.29608498595295557,307875.84,400081.56
68483096,56,2.6353078,9.9583664,721307860.8417599,0.003509999999999997,0.31000000000000016,1.049999999999999,0.8600000000000001,0.3600000000000005,0.019999999999999893,0.25799774005544374,522730.69,493610.63
68483096,56,2.6353078,9.9583664,268206368.43600002,0.00225,0.4399999999999998,0.97,0.86,0.4399999999999999,0.03000000000000011,0.28032056261007826,0,422106.34
12827035,30,1.1984152,6.5889897,224968967.43600002,0.006419999999999996,0.4200000000000006,0.5800000000000007,0.17999999999999958,0.6699999999999997,0.1600000000000006,0,280762.81,164871.67
13789063,27,1.3785056,6.5889897,58479414.966000006,3.0999999999999897e-4,0.31000000000000005,0.6799999999999998,0.29999999999999977,0.6899999999999998,0.019999999999999962,0.18500602603764887,126087.57,-1
16354470,26,1.3785056,6.5889897,242657192.4948,0.00258,0.21999999999999983,1.3599999999999999,0.8699999999999999,0.6399999999999999,0.3300000000000001,0.09513986084538356,431989.59,-1
16354470,31,1.1984152,7.8079925,242657192.4948,0.004939999999999995,0.37999999999999956,1.2399999999999998,0.8800000000000006,0.6999999999999997,0.07000000000000017,0.16129032258064516,431989.59,-1
16354470,31,1.1984152,7.8079925,93882231.18023999,0.003790000000000001,0.6100000000000001,1.4000000000000004,0.5299999999999996,0.45999999999999946,0.020000000000000323,0,157029.41,-1
16354470,26,1.3785056,6.5889897,93882231.18023999,0.00543,0.1999999999999998,0.43000000000000005,0.79,0.22,0.6400000000000001,0.09513986084538356,157029.41,-1
15959745,31,1.3785056,6.5889897,342939689.36447996,0.0030600000000000002,0.24999999999999994,0.32,0.5900000000000001,0.28,0.28,0.1935483870967742,351296.47,125548.97
15959745,31,1.3785056,6.5889897,137682929.23680001,0.0023300000000000005,0.38,1.03,0.4799999999999998,0.11999999999999994,0.44000000000000006,0.1935483870967742,191156.2,-1
15959745,31,1.3785056,6.5889897,53222885.541,0.003,0.5,0.3,0.5,0.04,0.05,0.1935483870967742,92884.617,-1
16255296,25,1.3785056,6.5889897,101585710.00919999,0.0025900000000000003,0.46,1.21,0.89,0.10999999999999996,0.03,0.08961928469343161,157321.61,-1
17637174,21,1.1984152,7.8079925,101585710.00919999,2.8999999999999664e-4,0.1900000000000004,0.7900000000000021,0.5200000000000005,0.4699999999999993,0.00999999999999987,0.11849493964037483,157321.61,-1
17637174,29,1.3785056,7.8079925,101585710.00919999,0.00336,0.3100000000000001,0.14999999999999994,0.8200000000000001,0.22,0.02999999999999997,0.13611726639175767,157321.61,-1
15804232,29,1.6372205,6.5889897,101585710.00919999,0.0028900000000000006,0.6499999999999999,1.1099999999999999,0.39,0.57,0.030000000000000387,0.20689655172413793,157321.61,-1
17637174,22,1.9503328,6.5889897,101585710.00919999,0.002789999999999998,0.5900000000000001,1.4399999999999997,0.7,0.06000000000000005,0.5299999999999999,0.27992196239798695,157321.61,-1
17637174,22,1.9503328,6.5889897,134845510.05119997,0.00492,0.4200000000000003,1.4799999999999995,0.8900000000000006,0.7499999999999999,0.6199999999999999,0.23800037352922868,189145.36,-1
17637174,21,1.1984152,7.8079925,134845510.05119997,0.006579999999999996,0.24999999999999956,0.9300000000000017,0.7900000000000007,0.5199999999999997,0.3000000000000003,0.19047619047619047,189145.36,-1
17637174,29,1.3785056,7.8079925,134845510.05119997,0.001,0.5199999999999998,0.2200000000000002,0.5100000000000001,0.44999999999999984,0.18999999999999995,0.13611726639175767,189145.36,-1
15804232,29,1.6372205,6.5889897,134845510.05119997,0.0017400000000000007,0.5599999999999999,1.48,0.6900000000000001,0.1899999999999999,0.010000000000000037,0.20689655172413793,189145.36,-1
16255296,25,1.3785056,6.5889897,134845510.05119997,0.0020099999999999996,0.26,0.89,0.6300000000000001,0.06999999999999992,0.4500000000000002,0.08961928469343161,189145.36,-1
16255296,25,1.3785056,6.5889897,118586982.90600002,0.0021000000000000007,0.1700000000000002,0.87,0.55,0.3500000000000001,0.4,0.08961928469343161,173830.23,-1
17637174,21,1.1984152,7.8079925,118586982.90600002,0.004550000000000002,0.11999999999999944,1.3600000000000003,0.8800000000000004,0.5799999999999997,0.6800000000000002,0.19047619047619047,173830.23,-1
17637174,29,1.3785056,7.8079925,118586982.90600002,0.003949999999999999,0.10000000000000012,0.7200000000000002,0.37999999999999934,0.38000000000000017,0.17000000000000012,0.13611726639175767,173830.23,-1
15804232,29,1.6372205,6.5889897,118586982.90600002,0.0032200000000000006,0.5700000000000003,1.43,0.6600000000000001,0.4599999999999997,0.43999999999999995,0.17088460862887864,173830.23,-1
17637174,22,1.9503328,6.5889897,118586982.90600002,0.002869999999999999,0.20000000000000007,1.35,0.75,0.37000000000000005,0.14000000000000018,0.2727272727272727,173830.23,-1
16091582,29,1.1984152,7.3608761,117584131.12331998,0.006580000000000005,0.4399999999999995,1.2899999999999994,0.6400000000000008,0.6099999999999999,0.029999999999999694,0.06896551724137931,96552.305,167736.09
17717738,27,1.6372205,7.3608761,213254403.32880002,0.0029099999999999994,0.38,0.5700000000000001,0.6199999999999999,0.25,0.22000000000000008,0.19719949578213652,313923.34,-1
17717738,27,1.6372205,7.3608761,153457011.0432,0.003,0.5,0.3,0.5,0.04,0.05,0.19719949578213652,237652.56,-1
19856086,32,1.6372205,6.5889897,236821276.3638,0.0039700000000000004,0.14000000000000026,1.0200000000000005,0.6300000000000001,0.6400000000000002,0.10999999999999997,0.21875,250932.56,92590.063
18677728,27,1.9503328,7.8079925,236821276.3638,0.00307,0.49,0.43,0.22999999999999998,0.25,0.060000000000000005,0.26923076511233057,250932.56,92590.063
18677728,51,1.4918247,6.5889897,236821276.3638,0.0035100000000000005,0.5400000000000005,0.5899999999999999,0.5200000000000004,0.7400000000000001,0.4500000000000001,0.1230769074268562,250932.56,92590.063
18677728,27,1.9503328,7.8079925,155928436.21824,0.0018200000000000074,0.8899999999999997,0.2499999999999995,0.29000000000000015,0.7200000000000009,0.01000000000000048,0.20416867653558032,204882.16,-1
18677728,51,1.4918247,6.5889897,155928436.21824,0.003,0.5,0.3,0.5,0.04,0.05,0.18544144939246146,204882.16,-1
19856086,32,1.6372205,6.5889897,155928436.21824,0.003,0.5,0.3,0.5,0.04,0.05,0.1925078789445211,204882.16,-1
18677728,27,1.9503328,7.8079925,133735346.64000002,0.0028400000000000005,0.4099999999999999,0.8400000000000001,0.6900000000000001,0.5000000000000001,0.2100000000000002,0.26923076511233057,205430.64,-1
19856086,32,1.6372205,6.5889897,133735346.64000002,0.004229999999999995,0.5399999999999999,0.7500000000000001,0.7000000000000007,0.14000000000000024,0.12999999999999975,0.22869316368790193,205430.64,-1
18677728,51,1.4918247,6.5889897,133735346.64000002,0.00484,0.7400000000000012,1.2700000000000007,0.7999999999999996,0.6500000000000004,0.009999999999999704,0.18500602603764887,205430.64,-1
21994434,37,1.6372205,6.5889897,100631202.42,0.002780000000000001,0.59,0.83,0.8900000000000001,0.68,0.38,0.19857114759124966,154579.42,-1
23088662,31,1.6372205,7.8079925,100631202.42,0.004450000000000001,0.3700000000000009,0.9900000000000011,0.8999999999999995,0.5800000000000001,0.4800000000000002,0.20712750428487223,154579.42,-1
22299912,38,1.9503328,7.8079925,169471264.4976,0.0017800000000000005,0.45999999999999974,0.9700000000000006,0.3399999999999999,0.42,0.030000000000000276,0.2666128009832505,237714.28,-1
25654070,43,1.9503328,7.8079925,177548428.4136,0.0030600000000000002,0.6299999999999999,0.9899999999999998,0.68,0.67,0.17000000000000004,0.24393665410595666,149062.5,184739.48
25654070,40,1.3785056,7.8079925,177548428.4136,0.00349,0.2,0.3400000000000001,0.15000000000000002,0.15,0.19,0.15,149062.5,184739.48
25654070,32,2.2591758,6.5889897,177548428.4136,0.0055299999999999985,0.5299999999999998,1.41,0.8300000000000003,0.32999999999999957,0.4399999999999997,0.2760305271079723,149062.5,184739.48
22987974,43,1.6372205,6.5889897,177548428.4136,0.0039000000000000024,0.6499999999999998,0.9600000000000002,0.8799999999999999,0.42000000000000026,0.08000000000000013,0.18604651162790697,149062.5,184739.48
22987974,42,1.3785056,6.5889897,177548428.4136,0.00374,0.43999999999999967,0.5400000000000004,0.8399999999999999,0.5700000000000007,0.6000000000000002,0.13966432128512488,149062.5,184739.48
25654070,60,1.3785056,7.8079925,177548428.4136,0.006359999999999998,0.5799999999999994,1.0600000000000003,0.43000000000000016,0.44999999999999973,0.009999999999999676,0,149062.5,184739.48
24438260,29,1.6372205,7.8079925,177548428.4136,0.003839999999999998,0.39999999999999947,1.2300000000000004,0.8000000000000005,0.6900000000000002,0.12000000000000036,0.1886849554755535,149062.5,184739.48
26936774,31,1.3785056,8.7332001,93492599.21400002,0.004219999999999998,0.4100000000000007,1.3900000000000001,0.7199999999999998,0.6599999999999997,0.05000000000000018,0.10594141773987285,216117.89,-1
24424722,28,1.9503328,7.3608761,69873351.6168,0.0026799999999999997,0.3100000000000003,1.08,0.8200000000000001,0.0800000000000001,0.31,0.29411765669226453,111100.54,-1
24424722,24,1.6372205,9.9583664,69873351.6168,0.0058100000000000035,0.28,1.170000000000001,0.8699999999999994,0.7299999999999996,0.0899999999999993,0.2159364110161682,111100.54,-1
27257450,28,1.9503328,7.8079925,69873351.6168,0.003500000000000001,0.37999999999999995,1.2399999999999995,0.7000000000000001,0.39000000000000046,0.4199999999999997,0.29920077407861245,111100.54,-1
24424722,24,1.6372205,9.9583664,69873351.6168,0.0027499999999999994,0.3199999999999998,1.22,0.5699999999999998,0.5800000000000001,0.4500000000000002,0.33834632756633654,111100.54,-1
27257450,39,1.9503328,6.5889897,69873351.6168,0.0038999999999999994,0.49000000000000016,1.2499999999999998,0.8400000000000001,0.45,0.5300000000000001,0.29055689361990944,111100.54,-1
25121822,42,1.3785056,6.5889897,69873351.6168,0.0039299999999999995,0.10999999999999988,0.8200000000000003,0.5700000000000001,0.26000000000000006,0.2799999999999998,0.11965804105670913,111100.54,-1
25965650,29,1.6372205,9.9583664,69873351.6168,0.0034400000000000003,0.2499999999999999,1.11,0.4799999999999999,0.5800000000000001,0.4,0.33834632756633654,111100.54,-1
24424722,29,1.9503328,6.5889897,69873351.6168,0.004390000000000001,0.2899999999999999,0.7500000000000002,0.76,0.79,0.01999999999999985,0.27789663276413135,111100.54,-1
27257450,61,1.6372205,6.5889897,69873351.6168,0.0027300000000000002,0.7700000000000001,0.4899999999999998,0.8800000000000002,0.36000000000000004,0.04000000000000015,0.15425081950072367,111100.54,-1
24424722,29,1.9503328,6.5889897,89095730.98416,0.0026100000000000003,0.4599999999999998,1.0700000000000007,0.8500000000000003,0.6500000000000006,0.019999999999999574,0.27789663276413135,154287.94,-1
27257450,39,1.9503328,6.5889897,89095730.98416,0.005359999999999998,0.37,1.49,0.8500000000000001,0.04000000000000059,0.2700000000000008,0.29204925625838074,154287.94,-1
25965650,29,1.6372205,9.9583664,89095730.98416,0.0018799999999999997,0.5299999999999992,0.9500000000000012,0.17999999999999933,0.5500000000000003,0.01000000000000012,0.1663747296909571,154287.94,-1
27257450,28,1.9503328,7.8079925,89095730.98416,0.0035499999999999998,0.3999999999999998,1.1799999999999997,0.6000000000000001,0.11000000000000004,0.2699999999999997,0.2986663095777485,154287.94,-1
24424722,24,1.6372205,9.9583664,89095730.98416,0.003060000000000002,0.14000000000000012,1.369999999999999,0.6000000000000002,0.3200000000000003,0.08999999999999994,0.23271025817833055,154287.94,-1
25121822,42,1.3785056,6.5889897,89095730.98416,0.00434,0.1200000000000001,1.1400000000000001,0.48000000000000004,0.15000000000000013,0.39,0.11965804105670913,154287.94,-1
24424722,24,1.6372205,9.9583664,89095730.98416,0.006590000000000002,0.5600000000000009,1.4000000000000021,0.8500000000000001,0.45000000000000023,0.010000000000000168,0.25,154287.94,-1
24424722,28,1.9503328,7.3608761,89095730.98416,0.0028800000000000045,0.5899999999999996,1.039999999999999,0.8899999999999993,0.23000000000000007,0.07,0.2823529373230942,154287.94,-1
27257450,61,1.6372205,6.5889897,89095730.98416,0.00229,0.7,0.68,0.21999999999999986,0.22999999999999998,0.14000000000000007,0.18972332334829561,154287.94,-1
27257450,61,1.6372205,6.5889897,259358832.36120003,0.004279999999999998,0.55,1.3000000000000003,0.8400000000000016,0.4700000000000008,0.030000000000000804,0.1764705796030076,524465.81,-1
