1966,2,674006,1966,2,674006
1969,2,240471,1969,2,240471
1981,1,540563,1981,1,540563
1975,3,472579,1975,3,472579
1943,2,410769,1943,2,410769
1979,3,197740,1979,3,197740
1930,3,561307,1930,3,561307
1960,2,508667,1960,2,508667
1980,3,546682,1980,3,546682
1943,1,486084,1943,1,486084
1936,3,297682,1936,3,297682
1931,2,206862,1931,2,206862
1991,3,580694,1991,3,580694
1967,3,126283,1967,3,126283
1971,1,683723,1971,1,683723
1975,1,103028,1975,1,103028
1950,2,242113,1950,2,242113
1992,2,172235,1992,2,172235
1990,3,398064,1990,3,398064
1929,3,225867,1929,3,225867
1984,2,197101,1984,2,197101
1984,1,183834,1984,1,183834
1964,2,541627,1964,2,541627
1935,3,144841,1935,3,144841
1990,1,544977,1990,1,544977
1965,3,195957,1965,3,195957
1930,1,352516,1930,1,352516
1964,2,615427,1964,2,615427
1976,1,247767,1976,1,247767
1951,3,214125,1951,3,214125
1950,1,173389,1950,1,173389
1930,2,474629,1930,2,474629
1941,2,414673,1941,2,414673
1941,3,402277,1941,3,402277
1929,2,624861,1929,2,624861
1943,1,359339,1943,1,359339
1970,1,286629,1970,1,286629
1991,2,196165,1991,2,196165
1984,2,707338,1984,2,707338
1979,1,639813,1979,1,639813
1971,1,299032,1971,1,299032
1978,3,290694,1978,3,290694
1943,3,445529,1943,3,445529
1978,3,123400,1978,3,123400
1977,3,212586,1977,3,212586
1953,2,357554,1953,2,357554
1990,2,230853,1990,2,230853
1934,1,124749,1934,1,124749
1931,1,315258,1931,1,315258
1947,1,678219,1947,1,678219
1930,3,67145,1930,3,67145
1951,1,69595,1951,1,69595
1949,2,144675,1949,2,144675
1991,3,187996,1991,3,187996
1967,1,466426,1967,1,466426
1949,2,263423,1949,2,263423
1977,2,111713,1977,2,111713
1978,2,42621,1978,2,42621
1961,3,473385,1961,3,473385
1968,3,66595,1968,3,66595
1980,1,697333,1980,1,697333
1983,3,267421,1983,3,267421
1965,2,122010,1965,2,122010
1934,2,303738,1934,2,303738
1983,3,306150,1983,3,306150
1946,1,428392,1946,1,428392
1970,2,217808,1970,2,217808
1975,3,208159,1975,3,208159
1945,1,728031,1945,1,728031
1992,2,248126,1992,2,248126
1952,2,74531,1952,2,74531
1938,3,185519,1938,3,185519
1947,1,303497,1947,1,303497
1931,3,723879,1931,3,723879
1952,2,779167,1952,2,779167
1959,2,151759,1959,2,151759
1937,3,206285,1937,3,206285
1947,3,162298,1947,3,162298
1979,1,335516,1979,1,335516
1973,3,111435,1973,3,111435
1976,3,222178,1976,3,222178
1941,3,186782,1941,3,186782
1951,3,176369,1951,3,176369
1934,3,249084,1934,3,249084
1986,1,345900,1986,1,345900
1975,2,146344,1975,2,146344
1973,3,259813,1973,3,259813
1938,3,305471,1938,3,305471
1932,3,546028,1932,3,546028
1965,1,372475,1965,1,372475
1946,2,206710,1946,2,206710
1991,3,290964,1991,3,290964
1980,2,404651,1980,2,404651
1944,2,668558,1944,2,668558
1949,3,284524,1949,3,284524
1950,2,306774,1950,2,306774
1934,1,593128,1934,1,593128
1938,1,666923,1938,1,666923
1954,3,324182,1954,3,324182
1939,2,434360,1939,2,434360
1934,1,110014,1934,1,110014
1971,2,339827,1971,2,339827
1990,1,622486,1990,1,622486
1976,1,280161,1976,1,280161
1947,1,289515,1947,1,289515
1964,1,238722,1964,1,238722
1958,1,589659,1958,1,589659
1970,1,104230,1970,1,104230
1946,1,303047,1946,1,303047
1965,1,234626,1965,1,234626
1968,3,383119,1968,3,383119
1978,2,160187,1978,2,160187
1955,1,496686,1955,1,496686
1974,2,121254,1974,2,121254
1952,1,347474,1952,1,347474
1965,1,552630,1965,1,552630
1979,1,186173,1979,1,186173
1931,3,370004,1931,3,370004
1932,2,125517,1932,2,125517
1947,3,503525,1947,3,503525
1972,2,463459,1972,2,463459
1989,2,166902,1989,2,166902
1947,3,590179,1947,3,590179
1988,1,475253,1988,1,475253
1952,3,394196,1952,3,394196
1947,3,145468,1947,3,145468
1978,1,135031,1978,1,135031
1989,2,265442,1989,2,265442
1947,1,455861,1947,1,455861
1975,3,601444,1975,3,601444
1931,1,526688,1931,1,526688
1963,2,259371,1963,2,259371
1932,2,165468,1932,2,165468
1935,2,430254,1935,2,430254
1945,1,240437,1945,1,240437
1989,3,583182,1989,3,583182
1941,1,142322,1941,1,142322
1984,3,360120,1984,3,360120
1991,2,481294,1991,2,481294
1992,1,275474,1992,1,275474
1969,2,368948,1969,2,368948
1953,3,226347,1953,3,226347
1941,1,450771,1941,1,450771
1949,2,60076,1949,2,60076
1983,3,134872,1983,3,134872
1948,3,500049,1948,3,500049
1956,2,258075,1956,2,258075
1960,3,354303,1960,3,354303
1939,2,106986,1939,2,106986
1980,2,298997,1980,2,298997
1937,2,123370,1937,2,123370
1984,2,252220,1984,2,252220
1942,1,156916,1942,1,156916
1990,1,536689,1990,1,536689
1979,3,594136,1979,3,594136
1936,3,181876,1936,3,181876
1964,1,362283,1964,1,362283
1949,3,242748,1949,3,242748
1968,2,187215,1968,2,187215
1962,3,414861,1962,3,414861
1981,3,452047,1981,3,452047
1950,3,101146,1950,3,101146
1985,2,621358,1985,2,621358
1944,1,195914,1944,1,195914
1970,1,435022,1970,1,435022
1992,1,317335,1992,1,317335
1957,1,197620,1957,1,197620
1973,3,216186,1973,3,216186
1982,3,503650,1982,3,503650
1986,1,321512,1986,1,321512
1978,1,425228,1978,1,425228
1961,2,366416,1961,2,366416
1980,2,686544,1980,2,686544
1948,1,679488,1948,1,679488
1967,3,531095,1967,3,531095
1978,3,80002,1978,3,80002
1931,1,185517,1931,1,185517
1939,3,453325,1939,3,453325
1989,3,236524,1989,3,236524
1984,2,386407,1984,2,386407
1976,2,556371,1976,2,556371
1932,3,330499,1932,3,330499
1929,3,193335,1929,3,193335
1938,1,351220,1938,1,351220
1944,3,316747,1944,3,316747
1949,3,269298,1949,3,269298
1958,1,365533,1958,1,365533
1956,1,263508,1956,1,263508
1988,1,408030,1988,1,408030
1938,2,393181,1938,2,393181
1945,3,183123,1945,3,183123
1985,2,248273,1985,2,248273
1945,2,716009,1945,2,716009
1974,3,210439,1974,3,210439
1965,3,222870,1965,3,222870
1941,3,251926,1941,3,251926
1970,3,620982,1970,3,620982
1981,3,475232,1981,3,475232
1932,1,176429,1932,1,176429
1980,3,412427,1980,3,412427
1953,1,403005,1953,1,403005
1975,3,307544,1975,3,307544
1935,3,215434,1935,3,215434
1950,2,568484,1950,2,568484
1988,3,205299,1988,3,205299
1988,1,427391,1988,1,427391
1942,1,412714,1942,1,412714
1955,1,83426,1955,1,83426
1978,3,846913,1978,3,846913
1934,2,176526,1934,2,176526
1935,3,622990,1935,3,622990
1929,2,129800,1929,2,129800
1942,1,515294,1942,1,515294
1975,2,728785,1975,2,728785
1964,3,398070,1964,3,398070
1935,2,191804,1935,2,191804
1985,3,191801,1985,3,191801
1970,3,233016,1970,3,233016
1982,3,302110,1982,3,302110
1985,3,425301,1985,3,425301
1933,3,291800,1933,3,291800
1968,3,221670,1968,3,221670
1959,1,382460,1959,1,382460
1965,3,523698,1965,3,523698
1982,3,465839,1982,3,465839
1959,2,532655,1959,2,532655
1984,3,153028,1984,3,153028
1956,1,348881,1956,1,348881
1936,1,117749,1936,1,117749
1932,2,132998,1932,2,132998
1942,1,167409,1942,1,167409
1951,3,89189,1951,3,89189
1988,3,255856,1988,3,255856
1940,3,411124,1940,3,411124
1964,2,396395,1964,2,396395
1944,1,645541,1944,1,645541
1939,2,643677,1939,2,643677
1941,3,492254,1941,3,492254
1989,3,145578,1989,3,145578
1988,1,131601,1988,1,131601
1974,2,456793,1974,2,456793
1948,3,55322,1948,3,55322
1989,1,703471,1989,1,703471
1978,2,293174,1978,2,293174
1956,2,104150,1956,2,104150
1975,3,520683,1975,3,520683
1929,1,488838,1929,1,488838
1983,2,169282,1983,2,169282
1987,3,502073,1987,3,502073
1949,2,258172,1949,2,258172
1942,2,506269,1942,2,506269
1960,2,592241,1960,2,592241
1936,2,217104,1936,2,217104
1989,2,452577,1989,2,452577
1986,1,164350,1986,1,164350
1942,1,440139,1942,1,440139
1935,2,132644,1935,2,132644
1965,3,406344,1965,3,406344
1982,2,258805,1982,2,258805
1939,1,632936,1939,1,632936
1933,3,610410,1933,3,610410
1951,1,230164,1951,1,230164
1949,3,285463,1949,3,285463
1991,3,353349,1991,3,353349
1946,2,396506,1946,2,396506
1939,2,589129,1939,2,589129
1941,1,210412,1941,1,210412
1953,3,68497,1953,3,68497
1980,3,169931,1980,3,169931
1934,3,689894,1934,3,689894
1961,1,95956,1961,1,95956
1942,1,120088,1942,1,120088
1971,2,205058,1971,2,205058
1966,2,356457,1966,2,356457
1992,2,328944,1992,2,328944
1955,2,349105,1955,2,349105
1958,2,279056,1958,2,279056
1961,2,258045,1961,2,258045
1980,3,404586,1980,3,404586
1942,1,282099,1942,1,282099
1930,2,436014,1930,2,436014
1958,1,342332,1958,1,342332
1950,1,335801,1950,1,335801
1964,3,417733,1964,3,417733
1977,3,317210,1977,3,317210
1955,2,604396,1955,2,604396
1948,3,350102,1948,3,350102
1935,3,166974,1935,3,166974
1959,2,218118,1959,2,218118
1960,3,489673,1960,3,489673
1949,2,522888,1949,2,522888
1969,2,766803,1969,2,766803
1978,1,77126,1978,1,77126
1953,1,359300,1953,1,359300
1954,1,446388,1954,1,446388
1957,1,317202,1957,1,317202
1943,3,116879,1943,3,116879
1932,3,300712,1932,3,300712
1986,1,453613,1986,1,453613
1961,3,430897,1961,3,430897
1955,1,366469,1955,1,366469
1944,1,190726,1944,1,190726
1985,3,367564,1985,3,367564
1944,3,141590,1944,3,141590
1982,3,453048,1982,3,453048
1960,3,381395,1960,3,381395
1973,3,442987,1973,3,442987
1935,1,598872,1935,1,598872
1977,2,595459,1977,2,595459
1960,2,125384,1960,2,125384
1943,1,317568,1943,1,317568
1929,1,162562,1929,1,162562
1977,2,335940,1977,2,335940
1946,3,252726,1946,3,252726
1937,2,585242,1937,2,585242
1932,1,137174,1932,1,137174
1945,2,300070,1945,2,300070
1961,3,344129,1961,3,344129
1930,1,325026,1930,1,325026
1946,2,182157,1946,2,182157
1977,2,294585,1977,2,294585
1967,3,332963,1967,3,332963
1963,2,364216,1963,2,364216
1941,1,306617,1941,1,306617
1943,2,190730,1943,2,190730
1980,2,141114,1980,2,141114
1979,3,462646,1979,3,462646
1971,3,516765,1971,3,516765
1989,1,382394,1989,1,382394
1930,2,136682,1930,2,136682
1990,3,480133,1990,3,480133
1983,1,158372,1983,1,158372
1956,3,166327,1956,3,166327
1990,1,513568,1990,1,513568
1932,2,589260,1932,2,589260
1986,3,74492,1986,3,74492
1947,2,299691,1947,2,299691
1975,1,207160,1975,1,207160
1947,3,143287,1947,3,143287
1954,2,284844,1954,2,284844
1987,2,235748,1987,2,235748
1990,2,607096,1990,2,607096
1965,2,240827,1965,2,240827
1987,1,256196,1987,1,256196
1955,3,299798,1955,3,299798
1969,3,536263,1969,3,536263
1938,2,341422,1938,2,341422
1957,3,149747,1957,3,149747
1933,1,60133,1933,1,60133
1957,3,470326,1957,3,470326
1986,2,737697,1986,2,737697
1944,2,475529,1944,2,475529
1980,3,180096,1980,3,180096
1991,2,448242,1991,2,448242
1966,2,505512,1966,2,505512
1958,2,154266,1958,2,154266
1945,2,577464,1945,2,577464
1991,1,343802,1991,1,343802
1963,1,107929,1963,1,107929
1959,1,316370,1959,1,316370
1986,3,127881,1986,3,127881
1989,2,500527,1989,2,500527
1944,2,250690,1944,2,250690
1937,2,348944,1937,2,348944
1959,2,162429,1959,2,162429
1973,3,483706,1973,3,483706
1963,3,208787,1963,3,208787
1966,1,326743,1966,1,326743
1979,3,354824,1979,3,354824
1972,3,95437,1972,3,95437
1945,1,277642,1945,1,277642
1972,2,658548,1972,2,658548
1978,1,181090,1978,1,181090
1948,1,431421,1948,1,431421
1929,3,656787,1929,3,656787
1945,3,376005,1945,3,376005
1983,2,267023,1983,2,267023
1978,3,221726,1978,3,221726
1982,1,162977,1982,1,162977
1948,1,171064,1948,1,171064
1989,1,175236,1989,1,175236
1932,2,751342,1932,2,751342
1940,1,190448,1940,1,190448
1954,2,383712,1954,2,383712
1983,1,302614,1983,1,302614
1934,3,514754,1934,3,514754
1942,2,123324,1942,2,123324
1992,2,447140,1992,2,447140
1934,3,177680,1934,3,177680
1945,1,299705,1945,1,299705
1944,1,184921,1944,1,184921
1965,3,263557,1965,3,263557
1955,3,726344,1955,3,726344
1951,2,151157,1951,2,151157
1962,1,117260,1962,1,117260
1946,2,591766,1946,2,591766
1936,2,546622,1936,2,546622
1961,1,137142,1961,1,137142
1950,3,344760,1950,3,344760
1975,2,223363,1975,2,223363
1977,3,175185,1977,3,175185
1972,2,199437,1972,2,199437
1972,3,388644,1972,3,388644
1958,3,256979,1958,3,256979
1940,1,605404,1940,1,605404
1960,2,240106,1960,2,240106
1937,2,121249,1937,2,121249
1956,2,451046,1956,2,451046
1957,1,184569,1957,1,184569
1937,1,576987,1937,1,576987
1973,3,270035,1973,3,270035
1969,3,254787,1969,3,254787
1982,3,463670,1982,3,463670
1987,1,115318,1987,1,115318
1948,3,116893,1948,3,116893
1945,2,139551,1945,2,139551
1978,1,87155,1978,1,87155
1950,2,501397,1950,2,501397
1982,3,122811,1982,3,122811
1956,3,176864,1956,3,176864
1934,2,179910,1934,2,179910
1988,3,362905,1988,3,362905
1971,1,707324,1971,1,707324
1944,3,431719,1944,3,431719
1983,3,199744,1983,3,199744
1975,3,333735,1975,3,333735
1948,2,387539,1948,2,387539
1969,3,267843,1969,3,267843
1982,1,403706,1982,1,403706
1980,1,335201,1980,1,335201
1986,1,224760,1986,1,224760
1991,1,789188,1991,1,789188
1991,3,125404,1991,3,125404
1971,2,376950,1971,2,376950
1948,1,526204,1948,1,526204
1946,1,374715,1946,1,374715
1983,3,389581,1983,3,389581
1940,2,113277,1940,2,113277
1947,3,184657,1947,3,184657
1983,3,313998,1983,3,313998
1955,1,493001,1955,1,493001
1944,1,247698,1944,1,247698
1949,1,139335,1949,1,139335
1933,1,378197,1933,1,378197
1934,2,287450,1934,2,287450
1985,2,470622,1985,2,470622
1982,3,352433,1982,3,352433
1953,1,185871,1953,1,185871
1972,1,598263,1972,1,598263
1992,1,117214,1992,1,117214
1949,2,290811,1949,2,290811
1935,3,233509,1935,3,233509
1962,3,179260,1962,3,179260
1978,2,339537,1978,2,339537
1945,3,349575,1945,3,349575
1957,1,368799,1957,1,368799
1979,3,547706,1979,3,547706
1992,2,306638,1992,2,306638
1975,2,276097,1975,2,276097
1933,2,241945,1933,2,241945
1979,1,112777,1979,1,112777
1945,3,130973,1945,3,130973
1953,2,120850,1953,2,120850
1957,2,455924,1957,2,455924
1956,3,686385,1956,3,686385
1990,3,339588,1990,3,339588
1973,1,235806,1973,1,235806
1981,2,434608,1981,2,434608
1936,3,452466,1936,3,452466
1982,1,562663,1982,1,562663
1990,1,103042,1990,1,103042
1939,3,558726,1939,3,558726
1990,3,492470,1990,3,492470
1965,1,183639,1965,1,183639
1983,2,372477,1983,2,372477
1938,3,233431,1938,3,233431
1984,2,131960,1984,2,131960
1946,3,129453,1946,3,129453
1932,3,175729,1932,3,175729
1975,3,496379,1975,3,496379
1933,2,307043,1933,2,307043
1975,3,372874,1975,3,372874
1965,1,644486,1965,1,644486
1937,1,270260,1937,1,270260
1941,3,75202,1941,3,75202
1947,2,162217,1947,2,162217
1982,3,322617,1982,3,322617
1982,3,548799,1982,3,548799
1970,3,698142,1970,3,698142
1940,3,483321,1940,3,483321
1935,3,148626,1935,3,148626
1946,3,458313,1946,3,458313
1978,3,362544,1978,3,362544
1983,1,485699,1983,1,485699
1931,1,352357,1931,1,352357
1978,3,97523,1978,3,97523
1969,2,114904,1969,2,114904
1935,1,243244,1935,1,243244
1944,3,395386,1944,3,395386
1969,3,583922,1969,3,583922
1974,3,409572,1974,3,409572
1959,3,842040,1959,3,842040
1954,3,274227,1954,3,274227
1952,2,526514,1952,2,526514
1971,3,258985,1971,3,258985
1954,2,177967,1954,2,177967
1970,3,801948,1970,3,801948
1933,1,176532,1933,1,176532
1958,2,62758,1958,2,62758
1957,2,509223,1957,2,509223
1945,3,397226,1945,3,397226
1979,3,126536,1979,3,126536
1938,1,104703,1938,1,104703
1956,2,304369,1956,2,304369
1990,3,126704,1990,3,126704
1983,3,165957,1983,3,165957
1958,1,516883,1958,1,516883
1931,1,522554,1931,1,522554
1972,1,73673,1972,1,73673
1975,1,636276,1975,1,636276
1937,2,370011,1937,2,370011
1975,2,212495,1975,2,212495
1937,1,416223,1937,1,416223
1965,3,499751,1965,3,499751
1989,3,237849,1989,3,237849
1977,1,165464,1977,1,165464
1932,2,181237,1932,2,181237
1933,3,344661,1933,3,344661
1958,3,140373,1958,3,140373
1955,2,385703,1955,2,385703
1982,2,284689,1982,2,284689
1989,2,479132,1989,2,479132
1974,3,155819,1974,3,155819
1975,1,507727,1975,1,507727
1931,2,285680,1931,2,285680
1938,1,487579,1938,1,487579
1950,2,189319,1950,2,189319
1948,1,215711,1948,1,215711
1990,3,98864,1990,3,98864
1952,1,833462,1952,1,833462
1952,2,116443,1952,2,116443
1937,1,609175,1937,1,609175
1934,3,72456,1934,3,72456
1945,3,157329,1945,3,157329
1961,2,642571,1961,2,642571
1954,2,340922,1954,2,340922
1976,3,728927,1976,3,728927
1971,2,445362,1971,2,445362
1951,1,129358,1951,1,129358
1967,3,129032,1967,3,129032
1948,3,613115,1948,3,613115
1954,3,440763,1954,3,440763
1956,1,174682,1956,1,174682
1963,2,526652,1963,2,526652
1948,2,626699,1948,2,626699
1971,1,601150,1971,1,601150
1960,2,306933,1960,2,306933
1979,3,130519,1979,3,130519
1937,1,243144,1937,1,243144
1948,1,576168,1948,1,576168
1935,3,118579,1935,3,118579
1976,3,516950,1976,3,516950
1968,1,552158,1968,1,552158
1944,2,61591,1944,2,61591
1964,1,86268,1964,1,86268
1934,2,284366,1934,2,284366
1970,3,169328,1970,3,169328
1937,1,277902,1937,1,277902
1967,3,348782,1967,3,348782
1963,3,352902,1963,3,352902
1970,3,156115,1970,3,156115
1963,1,260544,1963,1,260544
1958,2,215336,1958,2,215336
1934,1,114965,1934,1,114965
1965,3,137003,1965,3,137003
1936,3,727967,1936,3,727967
1971,2,618208,1971,2,618208
1943,1,276850,1943,1,276850
1943,2,118739,1943,2,118739
1989,2,188968,1989,2,188968
1960,2,248917,1960,2,248917
1944,3,279326,1944,3,279326
1961,1,74451,1961,1,74451
1941,2,194364,1941,2,194364
1991,3,90483,1991,3,90483
1957,3,355512,1957,3,355512
1963,1,111346,1963,1,111346
1956,2,197844,1956,2,197844
1979,3,239845,1979,3,239845
1965,3,229116,1965,3,229116
1960,3,207818,1960,3,207818
1971,3,78042,1971,3,78042
1954,2,146202,1954,2,146202
1947,3,274415,1947,3,274415
1983,1,254675,1983,1,254675
1968,1,417948,1968,1,417948
1947,1,264697,1947,1,264697
1971,1,584837,1971,1,584837
1956,3,268415,1956,3,268415
1979,2,683135,1979,2,683135
1991,2,480585,1991,2,480585
1962,2,642817,1962,2,642817
1970,1,652147,1970,1,652147
1964,3,91280,1964,3,91280
1987,2,321375,1987,2,321375
1930,1,160782,1930,1,160782
1982,2,104434,1982,2,104434
1949,3,136016,1949,3,136016
1943,3,524949,1943,3,524949
1945,2,588143,1945,2,588143
1950,1,629772,1950,1,629772
1968,1,157157,1968,1,157157
1936,2,325620,1936,2,325620
1958,1,56769,1958,1,56769
1987,3,451709,1987,3,451709
1976,2,262942,1976,2,262942
1985,3,398386,1985,3,398386
1955,1,260303,1955,1,260303
1987,2,301580,1987,2,301580
1987,2,258528,1987,2,258528
1988,1,158279,1988,1,158279
1978,3,440997,1978,3,440997
1937,3,640089,1937,3,640089
1992,3,547367,1992,3,547367
1953,2,153799,1953,2,153799
1969,1,101650,1969,1,101650
1989,2,436452,1989,2,436452
1991,1,769674,1991,1,769674
1968,2,387020,1968,2,387020
1936,1,129924,1936,1,129924
1945,3,650575,1945,3,650575
1958,3,846299,1958,3,846299
1964,3,68051,1964,3,68051
1951,2,246444,1951,2,246444
1980,3,319313,1980,3,319313
1941,1,268669,1941,1,268669
1986,3,502312,1986,3,502312
1988,3,308386,1988,3,308386
1947,3,865650,1947,3,865650
1948,2,168521,1948,2,168521
1955,3,340507,1955,3,340507
1945,1,223405,1945,1,223405
1978,2,215705,1978,2,215705
1974,3,104323,1974,3,104323
1991,1,121006,1991,1,121006
1939,2,252579,1939,2,252579
1978,1,207111,1978,1,207111
1959,3,354662,1959,3,354662
1962,3,263627,1962,3,263627
1990,3,282865,1990,3,282865
1932,2,212198,1932,2,212198
1946,2,445453,1946,2,445453
1983,3,117579,1983,3,117579
1953,3,69992,1953,3,69992
1991,1,227665,1991,1,227665
1941,1,349375,1941,1,349375
1984,1,272486,1984,1,272486
1958,3,406676,1958,3,406676
1937,1,188243,1937,1,188243
1970,2,263261,1970,2,263261
1955,3,143029,1955,3,143029
1934,3,288007,1934,3,288007
1936,3,671851,1936,3,671851
1943,3,312933,1943,3,312933
1946,3,367099,1946,3,367099
1976,2,558848,1976,2,558848
1956,1,107210,1956,1,107210
1964,3,107784,1964,3,107784
1989,3,186728,1989,3,186728
1971,3,219053,1971,3,219053
1965,3,274078,1965,3,274078
1939,2,323511,1939,2,323511
1975,2,446949,1975,2,446949
1989,2,261451,1989,2,261451
1969,1,266371,1969,1,266371
1976,1,716785,1976,1,716785
1973,3,314586,1973,3,314586
1988,2,637568,1988,2,637568
1979,1,77363,1979,1,77363
1959,3,300539,1959,3,300539
1948,1,229626,1948,1,229626
1970,3,787501,1970,3,787501
1965,1,414874,1965,1,414874
1935,1,172376,1935,1,172376
1946,2,347586,1946,2,347586
1950,2,302351,1950,2,302351
1965,1,395314,1965,1,395314
1980,3,159452,1980,3,159452
1951,1,66873,1951,1,66873
1951,2,491905,1951,2,491905
1979,3,536379,1979,3,536379
1937,3,500157,1937,3,500157
1981,3,215028,1981,3,215028
1940,1,463997,1940,1,463997
1945,3,340573,1945,3,340573
1992,2,190826,1992,2,190826
1992,3,217238,1992,3,217238
1992,2,139664,1992,2,139664
1954,1,590910,1954,1,590910
1939,2,107518,1939,2,107518
1960,1,328186,1960,1,328186
1930,1,377741,1930,1,377741
1950,2,525647,1950,2,525647
1962,3,615115,1962,3,615115
1945,1,285704,1945,1,285704
1939,3,624790,1939,3,624790
1955,2,518406,1955,2,518406
1961,3,102764,1961,3,102764
1982,1,167821,1982,1,167821
1931,1,477717,1931,1,477717
1972,3,468768,1972,3,468768
1962,3,181466,1962,3,181466
1992,1,576212,1992,1,576212
1978,1,371134,1978,1,371134
1939,1,439688,1939,1,439688
1934,2,88095,1934,2,88095
1952,1,186589,1952,1,186589
1960,3,597532,1960,3,597532
1969,3,553677,1969,3,553677
1948,1,567156,1948,1,567156
1952,3,500423,1952,3,500423
1935,1,487207,1935,1,487207
1964,2,183903,1964,2,183903
1943,3,428794,1943,3,428794
1946,2,70962,1946,2,70962
1987,3,204159,1987,3,204159
1930,3,681143,1930,3,681143
1946,1,405465,1946,1,405465
1941,1,440091,1941,1,440091
1986,2,381210,1986,2,381210
1976,1,174891,1976,1,174891
1963,3,291651,1963,3,291651
1945,2,149745,1945,2,149745
1989,3,161274,1989,3,161274
1989,3,231741,1989,3,231741
1986,2,713236,1986,2,713236
1948,2,258998,1948,2,258998
1980,3,208845,1980,3,208845
1987,2,262262,1987,2,262262
1973,2,545579,1973,2,545579
1939,2,219485,1939,2,219485
1986,3,126800,1986,3,126800
1966,1,151906,1966,1,151906
1966,3,111257,1966,3,111257
1992,3,535823,1992,3,535823
1938,3,394247,1938,3,394247
1931,3,527661,1931,3,527661
1961,3,130992,1961,3,130992
1954,2,262709,1954,2,262709
1969,3,584301,1969,3,584301
1962,1,466930,1962,1,466930
1945,3,64728,1945,3,64728
1971,3,916102,1971,3,916102
1982,3,246411,1982,3,246411
1952,3,197472,1952,3,197472
1949,3,397613,1949,3,397613
1955,3,208926,1955,3,208926
1951,3,134190,1951,3,134190
1931,3,314590,1931,3,314590
1969,1,468068,1969,1,468068
1951,2,59438,1951,2,59438
1932,2,534942,1932,2,534942
1985,1,414594,1985,1,414594
1954,3,221748,1954,3,221748
1990,2,581343,1990,2,581343
1988,2,195750,1988,2,195750
1936,1,409029,1936,1,409029
1989,2,211541,1989,2,211541
1983,1,621901,1983,1,621901
1981,3,182358,1981,3,182358
1934,1,158204,1934,1,158204
1951,2,78274,1951,2,78274
1966,3,179372,1966,3,179372
1989,2,580858,1989,2,580858
1942,3,64319,1942,3,64319
1941,3,223298,1941,3,223298
1933,1,219906,1933,1,219906
1951,2,127636,1951,2,127636
1947,3,536256,1947,3,536256
1961,3,343302,1961,3,343302
1946,3,191783,1946,3,191783
1946,1,481684,1946,1,481684
1974,2,362566,1974,2,362566
1966,2,489692,1966,2,489692
1987,1,531723,1987,1,531723
1992,3,300857,1992,3,300857
1965,2,400857,1965,2,400857
1955,1,168806,1955,1,168806
1978,1,613924,1978,1,613924
1990,1,386669,1990,1,386669
1948,1,532302,1948,1,532302
1966,2,422847,1966,2,422847
1930,1,417593,1930,1,417593
1985,1,203258,1985,1,203258
1940,1,327239,1940,1,327239
1950,1,347408,1950,1,347408
1931,3,318500,1931,3,318500
1944,1,293990,1944,1,293990
1967,1,606191,1967,1,606191
1977,3,363101,1977,3,363101
1935,3,304120,1935,3,304120
1937,1,423207,1937,1,423207
1947,2,185966,1947,2,185966
1930,1,281103,1930,1,281103
1931,2,387324,1931,2,387324
1963,3,284965,1963,3,284965
1933,2,526305,1933,2,526305
1954,2,63979,1954,2,63979
1982,1,556226,1982,1,556226
1982,1,274926,1982,1,274926
1944,2,473370,1944,2,473370
1939,3,388726,1939,3,388726
1939,1,82533,1939,1,82533
1958,3,231328,1958,3,231328
1971,3,164954,1971,3,164954
1981,1,452314,1981,1,452314
1961,3,354631,1961,3,354631
1992,3,231423,1992,3,231423
1980,3,258016,1980,3,258016
1939,2,737037,1939,2,737037
1953,3,84490,1953,3,84490
1940,1,436845,1940,1,436845
1943,3,543856,1943,3,543856
1938,1,176465,1938,1,176465
1939,2,65912,1939,2,65912
1992,2,669471,1992,2,669471
1982,1,374754,1982,1,374754
1969,1,162553,1969,1,162553
1961,3,244603,1961,3,244603
1988,1,51689,1988,1,51689
1980,2,233478,1980,2,233478
1961,2,436444,1961,2,436444
1965,3,238441,1965,3,238441
1941,3,456100,1941,3,456100
1974,1,355584,1974,1,355584
1935,2,414831,1935,2,414831
1939,2,240034,1939,2,240034
1988,2,444917,1988,2,444917
1955,2,311793,1955,2,311793
1973,1,276170,1973,1,276170
1975,2,594425,1975,2,594425
1977,1,263962,1977,1,263962
1978,1,219858,1978,1,219858
1971,1,177367,1971,1,177367
1938,3,311168,1938,3,311168
1980,1,198461,1980,1,198461
1964,2,317794,1964,2,317794
1940,1,734370,1940,1,734370
1982,3,316714,1982,3,316714
1989,1,78073,1989,1,78073
1984,1,292988,1984,1,292988
1973,3,131425,1973,3,131425
1950,2,178237,1950,2,178237
1973,2,356823,1973,2,356823
1951,1,290612,1951,1,290612
1949,2,342220,1949,2,342220
1954,2,197696,1954,2,197696
1983,3,145167,1983,3,145167
1947,1,313358,1947,1,313358
1950,2,112188,1950,2,112188
1976,1,327799,1976,1,327799
1982,2,156292,1982,2,156292
1982,2,183875,1982,2,183875
1961,3,237729,1961,3,237729
1936,2,391724,1936,2,391724
1966,3,449500,1966,3,449500
1944,3,168419,1944,3,168419
1965,1,284286,1965,1,284286
1983,3,498109,1983,3,498109
1935,2,228334,1935,2,228334
1984,3,188826,1984,3,188826
1973,2,105872,1973,2,105872
1988,2,693167,1988,2,693167
1975,3,379437,1975,3,379437
1975,1,333525,1975,1,333525
